'01-Mar','1CA','M88','20:39','22:20','01:41','SRQ','1618','ATL'
'01-Mar','1CA','M88','20:40','23:58','03:18','BDL','1583','FLL'
'01-Mar','1CA','M88','20:44','23:07','02:23','PHL','1019','ATL'
'01-Mar','1CA','M88','20:50','23:54','03:04','BDL','1117','MCO'
'01-Mar','1CA','M88','21:00','22:16','01:16','ATL','1567','CLT'
'01-Mar','1CA','M88','21:00','00:19','03:19','JFK','0209','FLL'
'01-Mar','1CA','M88','21:00','22:29','01:29','ATL','1843','MEM'
'01-Mar','1CA','M88','21:00','22:17','01:17','ATL','1722','CHS'
'01-Mar','1CA','M88','21:01','22:56','01:55','ATL','1997','MIA'
'01-Mar','1CA','M88','21:02','22:25','01:23','ATL','1291','DAB'
'01-Mar','1CA','M88','21:03','01:05','04:02','PUJ','0562','ATL'
'01-Mar','1CA','M88','21:05','22:55','01:50','ATL','1888','BWI'
'01-Mar','1CA','M88','21:05','22:55','01:50','ATL','1678','IAD'
'01-Mar','1CA','M88','21:15','23:37','02:22','ATL','2018','EWR'
'01-Mar','1CA','M88','21:15','22:43','01:28','MSY','1606','ATL'
'01-Mar','1CA','M88','21:16','00:00','02:44','MCO','1818','LGA'
'01-Mar','1CA','M88','21:17','00:00','02:43','FLL','1098','CVG'
'01-Mar','1CA','M88','21:18','00:00','02:42','ATL','1595','AUS'
'01-Mar','1CA','M88','21:19','23:30','02:11','ATL','1018','PHL'
'01-Mar','1CA','M88','21:20','23:50','02:30','BUF','1159','ATL'
'01-Mar','1CA','M88','21:20','23:05','01:45','ATL','1970','DCA'
'01-Mar','1CA','M88','21:21','23:33','02:12','MKE','1677','ATL'
'01-Mar','1CA','M88','21:23','22:59','01:36','STL','1588','ATL'
'01-Mar','1CA','M88','21:25','22:48','01:23','BOS','1393','LGA'
'01-Mar','1CA','M88','21:29','23:17','01:48','ATL','1119','RSW'
'01-Mar','1CA','M88','21:30','22:46','01:16','LGA','1390','BOS'
'01-Mar','1CA','M88','21:30','00:05','02:35','ATL','0067','DFW'
'01-Mar','1CA','M88','21:30','23:51','02:21','DTW','1562','ATL'
'01-Mar','1CA','M88','21:35','22:59','01:24','ATL','1680','RDU'
'01-Mar','1CA','M88','21:35','23:16','01:41','CVG','1605','ATL'
'01-Mar','1CA','M88','21:35','23:49','02:14','CVG','1721','MCO'
'01-Mar','1CA','M88','21:38','23:04','01:26','CLT','1807','ATL'
'01-Mar','1CA','M88','21:40','23:45','02:05','ORD','1021','ATL'
'01-Mar','1CA','M88','21:40','23:11','01:31','ATL','1267','MLB'
'01-Mar','1CA','M88','21:45','01:06','03:21','JFK','1815','MCO'
'01-Mar','1CA','M88','21:45','23:27','01:42','ATL','1228','IND'
'01-Mar','1CA','M88','21:45','00:26','02:41','ATL','1864','BOS'
'01-Mar','1CA','M88','21:45','00:28','02:43','EWR','0147','ATL'
